domain,dataset,problem_id,problem_key,run_index,is_correct,parse_ok,think_chars,think_total_chars,raw_knot_present,raw_knot_severity,raw_primary_trigger,raw_trace_strategy,raw_reversal_count,raw_state_consistency,raw_recovers_later,raw_annotator_confidence,raw_knot_quote,raw_open_diagnosis,raw_knot_symptoms,protocol_filter,knot_present,knot_present_bin,knot_severity,primary_trigger,trace_strategy,reversal_count,state_consistency,recovers_later,annotator_confidence,knot_quote,open_diagnosis,knot_symptoms,knot_count,sym_entity_binding_drift,sym_mechanism_frame_swap,sym_constraint_mismatch,sym_evidence_misread,sym_unit_scale_slip,sym_repair_without_recovery
science,gpqa,gpqa-79,gpqa:gpqa-79,51,1,1,15619,35556,yes,2.0,symbol_binding,symbolic_manipulation,1.0,minor_slip,yes,medium,"Let me list out the nucleotides: A, C, G, T. I need to know what numbers are associated with them. Perhaps they are mapped to numbers like in ASCII or something, but ASCII for A is 65, C is 67, G is 71, T is 84. Let's check if that works.","The model starts by assigning numerical values to nucleotides based on ASCII values, but later in the reasoning, it revisits this assumption without acknowledging the earlier commitment, leading to a minor slip in state consistency.",entity_binding_drift|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,1.0,minor_slip,yes,medium,"Let me list out the nucleotides: A, C, G, T. I need to know what numbers are associated with them. Perhaps they are mapped to numbers like in ASCII or something, but ASCII for A is 65, C is 67, G is 71, T is 84. Let's check if that works.","The model starts by assigning numerical values to nucleotides based on ASCII values, but later in the reasoning, it revisits this assumption without acknowledging the earlier commitment, leading to a minor slip in state consistency.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-79,gpqa:gpqa-79,54,1,1,15618,33640,yes,2.0,symbol_binding,symbolic_manipulation,1.0,recovered_break,yes,medium,"Another idea: perhaps it's the DNA sequence interpreted as a number in base 16 or something. But DNA bases. A could be 10, C 12, G 16, T 20 or something. For AGG: A=10, G=16, G=16, so 101616 in base 16. Convert to decimal: 10*16^5 + 16*16^4 + 16*16^3, wait no, the number is 101616 in base 16. But 10 is not a single digit in base 16, base 16 has digits 0-9, A-F, so A=10, G=16, but 16 is not a digit, G is 16, which is not valid in base 16, digits are 0-9,F for 15. So not.","The model attempts to interpret DNA bases as base-16 numbers, which is incorrect, leading to a mechanism frame swap and a failed repair attempt. The model later corrects this by acknowledging the inapplicability of base-16 interpretation for DNA bases.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,1.0,recovered_break,yes,medium,"Another idea: perhaps it's the DNA sequence interpreted as a number in base 16 or something. But DNA bases. A could be 10, C 12, G 16, T 20 or something. For AGG: A=10, G=16, G=16, so 101616 in base 16. Convert to decimal: 10*16^5 + 16*16^4 + 16*16^3, wait no, the number is 101616 in base 16. But 10 is not a single digit in base 16, base 16 has digits 0-9, A-F, so A=10, G=16, but 16 is not a digit, G is 16, which is not valid in base 16, digits are 0-9,F for 15. So not.","The model attempts to interpret DNA bases as base-16 numbers, which is incorrect, leading to a mechanism frame swap and a failed repair attempt. The model later corrects this by acknowledging the inapplicability of base-16 interpretation for DNA bases.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-79,gpqa:gpqa-79,60,0,1,15621,33495,yes,2.0,symbol_binding,symbolic_manipulation,3.0,lost_state,no,medium,"For AGG: A=135, G=151, G=151, sum 135+151+151=437, not 115.",The model incorrectly assigns molecular weights to nucleotides and fails to recognize that the output is not based on molecular weight. This leads to a loss of the correct active scientific state and subsequent reasoning errors.,entity_binding_drift|repair_without_recovery,science_strong_lost_state,yes,1,2,symbol_binding,symbolic_manipulation,3.0,lost_state,no,medium,"For AGG: A=135, G=151, G=151, sum 135+151+151=437, not 115.",The model incorrectly assigns molecular weights to nucleotides and fails to recognize that the output is not based on molecular weight. This leads to a loss of the correct active scientific state and subsequent reasoning errors.,entity_binding_drift|repair_without_recovery,2,1,0,0,0,0,1
science,gpqa,gpqa-80,gpqa:gpqa-80,1,0,1,15621,25149,yes,2.0,subgoal_frame,mechanism_tracing,3.0,lost_state,no,medium,"Perhaps it's about forming a ketone via aldol or something, but starting from dichloro.","The model shifts between different mechanisms (aldol, Wurtz, chlorination) without settling on one, leading to a loss of the active scientific state.",mechanism_frame_swap|repair_without_recovery,science_strong_lost_state,yes,1,2,subgoal_frame,mechanism_tracing,3.0,lost_state,no,medium,"Perhaps it's about forming a ketone via aldol or something, but starting from dichloro.","The model shifts between different mechanisms (aldol, Wurtz, chlorination) without settling on one, leading to a loss of the active scientific state.",mechanism_frame_swap|repair_without_recovery,2,0,1,0,0,0,1
science,gpqa,gpqa-80,gpqa:gpqa-80,21,0,1,15620,17535,yes,2.0,symbol_binding,mechanism_tracing,3.0,minor_slip,no,medium,"Na in ether might deprotonate the alpha carbon if there was a carbonyl, but there's no carbonyl.","The model's reasoning becomes inconsistent when considering the presence of a carbonyl group for deprotonation, despite acknowledging the absence of a carbonyl. This leads to a mismatch in the mechanism frame and constraint use, which is not resolved later in the reasoning.",mechanism_frame_swap|constraint_mismatch|repair_without_recovery,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,minor_slip,no,medium,"Na in ether might deprotonate the alpha carbon if there was a carbonyl, but there's no carbonyl.","The model's reasoning becomes inconsistent when considering the presence of a carbonyl group for deprotonation, despite acknowledging the absence of a carbonyl. This leads to a mismatch in the mechanism frame and constraint use, which is not resolved later in the reasoning.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-80,gpqa:gpqa-80,39,1,1,15620,27179,yes,2.0,subgoal_frame,mechanism_tracing,3.0,minor_slip,no,medium,I think I need to think about how to make cyclopentylidene units. Cyclopentylidene typically comes from dehydration or elimination to form an enone or something.,"The model struggles to maintain a consistent mechanism for forming cyclopentylidene units, switching between dehydration, elimination, and enone formation without settling on one mechanism.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,minor_slip,no,medium,I think I need to think about how to make cyclopentylidene units. Cyclopentylidene typically comes from dehydration or elimination to form an enone or something.,"The model struggles to maintain a consistent mechanism for forming cyclopentylidene units, switching between dehydration, elimination, and enone formation without settling on one mechanism.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-80,gpqa:gpqa-80,43,1,1,15620,23089,yes,2.0,subgoal_frame,symbolic_manipulation,3.0,recovered_break,yes,medium,"But perhaps the alkene is reduced. But the target has a ketone, so perhaps there is a carbonyl formed.","The model switches between considering the formation of an alkene and a ketone without resolving the inconsistency, leading to a temporary loss of the active mechanism frame.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"But perhaps the alkene is reduced. But the target has a ketone, so perhaps there is a carbonyl formed.","The model switches between considering the formation of an alkene and a ketone without resolving the inconsistency, leading to a temporary loss of the active mechanism frame.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-83,gpqa:gpqa-83,15,1,1,7119,7119,no,0.0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any signs of a local active-state control break.,none,raw_no,no,0,0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any signs of a local active-state control break.,none,0,0,0,0,0,0,0
science,gpqa,gpqa-83,gpqa:gpqa-83,35,1,1,9981,9981,no,0.0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any local active-state control breaks.,none,raw_no,no,0,0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any local active-state control breaks.,none,0,0,0,0,0,0,0
science,gpqa,gpqa-83,gpqa:gpqa-83,42,0,1,4972,4972,no,0.0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any signs of a local active-state control break.,none,raw_no,no,0,0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any signs of a local active-state control break.,none,0,0,0,0,0,0,0
science,gpqa,gpqa-83,gpqa:gpqa-83,64,0,1,7071,7071,no,0.0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any signs of a local active-state control break.,none,raw_no,no,0,0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any signs of a local active-state control break.,none,0,0,0,0,0,0,0
science,gpqa,gpqa-84,gpqa:gpqa-84,9,0,1,15619,31115,yes,2.0,symbol_binding,symbolic_manipulation,3.0,recovered_break,yes,medium,"From K ∝ m_p^{1/3}, for same P. But P is different.","The model attempts to use the relationship between K and m_p to infer the relationship between P and m_p, but later acknowledges that P is different for each planet, leading to a mechanism frame swap. The model then attempts to correct this by introducing a new relationship between P and K, but this introduces additional complexity without resolving the initial swap.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"From K ∝ m_p^{1/3}, for same P. But P is different.","The model attempts to use the relationship between K and m_p to infer the relationship between P and m_p, but later acknowledges that P is different for each planet, leading to a mechanism frame swap. The model then attempts to correct this by introducing a new relationship between P and K, but this introduces additional complexity without resolving the initial swap.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-84,gpqa:gpqa-84,10,0,1,15620,32425,yes,2.0,symbol_binding,symbolic_manipulation,3.0,recovered_break,yes,medium,"T_eq ∝ D^{-1/2}, so if D increases, T_eq decreases. D1 > D2, so T_eq1 < T_eq2, so T_eq1 / T_eq2 <1.","The model incorrectly assumes that the ratio of equilibrium temperatures is directly proportional to the ratio of semi-major axes, leading to a contradiction. The model later corrects this assumption but does not acknowledge the initial instability.",entity_binding_drift|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"T_eq ∝ D^{-1/2}, so if D increases, T_eq decreases. D1 > D2, so T_eq1 < T_eq2, so T_eq1 / T_eq2 <1.","The model incorrectly assumes that the ratio of equilibrium temperatures is directly proportional to the ratio of semi-major axes, leading to a contradiction. The model later corrects this assumption but does not acknowledge the initial instability.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-84,gpqa:gpqa-84,23,1,1,15617,27230,yes,2.0,symbol_binding,symbolic_manipulation,3.0,recovered_break,yes,medium,"K ∝ M_p / P^{1/3}, so P ∝ (M_p / K)^3","The model incorrectly binds the symbol 'K' to two different meanings, leading to a confusion in the relationship between K, M_p, and P. This confusion is not immediately corrected, but is resolved later in the reasoning.",entity_binding_drift|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"K ∝ M_p / P^{1/3}, so P ∝ (M_p / K)^3","The model incorrectly binds the symbol 'K' to two different meanings, leading to a confusion in the relationship between K, M_p, and P. This confusion is not immediately corrected, but is resolved later in the reasoning.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-84,gpqa:gpqa-84,37,1,1,15619,33976,yes,2.0,symbol_binding,symbolic_manipulation,3.0,recovered_break,yes,medium,"The general formula for K is: K = (2π G / P)^{1/3} * (m_p sin i) / (M_star + m_p)^{2/3} but for circular orbit, ...","The model repeatedly switches between different formulas for the radial velocity semi-amplitude K without resolving the inconsistency, leading to confusion in the derivation.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"The general formula for K is: K = (2π G / P)^{1/3} * (m_p sin i) / (M_star + m_p)^{2/3} but for circular orbit, ...","The model repeatedly switches between different formulas for the radial velocity semi-amplitude K without resolving the inconsistency, leading to confusion in the derivation.",none,0,0,0,0,0,0,0
